track_id,Stressed,Angry,Happy,Sad,Inspired,Excited,Nervous
4417 - NIKI - Take A Chance With Me (Official Lyric Video),-0.17969413479687416,-0.17969413479687416,0.8980735178016895,0.060250739875019846,-0.11692692090754007,-0.7516108627122947,-0.17235484800509895
442 - ILLIT (아일릿) 'Magnetic' Official Audio,-0.15705022839272662,-0.15705022839272662,0.22433870181023952,-0.060976555612628894,-0.504617632765971,-0.26976550717706854,-0.31759493220248947
445 - SEVDALIZA - RIDE OR DIE PT. 2 FT. TOKISCHA & VILLANO ANTILLANO (LYRIC VIDEO),-0.2471533775143827,-0.2471533775143827,-0.6281953848755104,0.35412463087700746,-0.5587839393143818,0.29009930604599216,-0.1994724328667577
447 - Van Morrison - Brown Eyed Girl (Official Audio),-0.2804410940900076,-0.2804410940900076,-0.6706756806758958,-0.24913696327239274,0.14689251373723386,0.7596574864383472,-0.14685190850867957
451 - Cry - Cigarettes After Sex,0.3553569466611939,0.3553569466611939,-0.45474142540463214,0.9454980609357166,-0.6654756803669498,-0.2083127631584912,0.23493531811058446
454 - Hit 'Em Up,-0.32646949061743186,-0.32646949061743186,0.7907198563307006,-0.6459716490517398,0.30206297845373686,-0.29382590431188477,-0.1572552782431891
4569 - Ozuna - Se Preparó (Audio),-0.4938730081037896,-0.4938730081037896,0.6689515821781119,-0.6603322258405235,0.7486311486985564,0.010952409578505642,-0.4655986306283616
"4595 - Ty Dolla $ign - Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) [Official Music Video]",0.7740109782395889,0.7740109782395889,-0.24648381428877517,0.3086266824536549,-0.37370075430590627,-0.1803084204829623,0.40291586535011853
4597 - Old Dominion - One Man Band,-0.015357227360295909,-0.015357227360295909,0.43616202801419607,0.2805483782624113,0.29403434629160474,-0.3528229561468244,-0.08316103068922193
460 - Bryan Adams - Summer of 69 (Classic Version),-0.20615457573210422,-0.20615457573210422,-0.7192106086775255,-0.3541883772283134,0.5631825607672175,0.9573816931265585,-0.2605309658907174
461 - Alleh & Yorghaki - una noche (visualizer),0.08722992172051144,0.08722992172051144,0.42082163508707754,-0.6023148505341641,0.08059156258739587,-0.13482455352682288,-0.02428856234354458
4611 - Oscar Winning Tears.,0.23390088834026734,0.23390088834026734,-0.7640294575446924,0.5756838783342738,-0.44685309122479444,0.2502154160912641,0.29497099762424994
462 - Red Wine Supernova,-0.6643851488102712,-0.6643851488102712,-0.1543093697717974,-0.8633041503694333,0.6891529280061615,0.7888947863008604,-0.621345003328376
4622 - Daft Punk - One More Time (Official Audio),0.5846710329687623,0.5846710329687623,-0.08195702117370252,0.9189098402343397,-0.6220735594693458,-0.5688520075884816,0.474074087144295
4629 - Oops!... I Did It Again,-0.12573728848286672,-0.12573728848286672,-0.03756676051119713,-0.5133879493281791,0.9328409611225734,0.5018060744854573,0.05351296247891986
4633 - Bad Bunny (ft. The Marias) - Otro Atardecer (360° Visualizer) ｜ Un Verano Sin Ti,-0.23937103906626148,-0.23937103906626148,0.6835353745635924,0.019038874087207017,0.02092027153494753,-0.4877697858458716,-0.20746445101280903
464 - Rihanna - S&M (Audio),-0.2794235823604516,-0.2794235823604516,-0.35471652583090135,-0.48264206442042445,0.49229072042459887,0.6310476544154647,0.0992656987425094
4648 - Blink 182 - All the Small Things (HQ),-0.46456129815874025,-0.46456129815874025,-0.6984073407225508,-0.4366268199738811,0.42829011294173586,0.9789088491474219,-0.4310514662936986
465 - Don't,0.4581428832695457,0.4581428832695457,0.3996280675987507,0.47130167987081395,-0.0956478612050078,-0.6470660706322754,0.5499102963817437
4694 - twenty one pilots - Stressed Out (Audio),-0.05853168458209558,-0.05853168458209558,0.52060299458293,0.24709252889795158,0.22214132755521748,-0.43871821881128,-0.10550651230467423
4697 - Deftones - My Own Summer (Shove It),-0.27105306817667146,-0.27105306817667146,-0.8354618329857979,0.0700515364823195,0.09382720602524494,0.7875211333895269,-0.40929647468134445
4698 - American Authors - Best Day Of My Life (Audio),-0.624953831151601,-0.624953831151601,0.5382971451945698,-0.7096989469929499,0.5926629138296001,0.12314585312094543,-0.5250805982498863
4699 - Morgan Wallen - You Proof (Lyric Video),-0.6068380989831954,-0.6068380989831954,0.21322234029410303,-0.0691336363322222,-0.05228314480120552,0.03084213882578074,-0.8595263384866072
4702 - Lizzy McAlpine - Spring Into Summer (Lyric Video),-0.2504868787404342,-0.2504868787404342,0.12198370681308443,0.24031703121328837,0.1801757643356584,-0.02865980208598229,-0.4567141314524809
4705 - Tinashe - 2 On (Audio) ft. SchoolBoy Q,0.40601240562369967,0.40601240562369967,0.7133832457019585,0.03162827338121135,0.05858237342832254,-0.7198626733176618,0.5105253903931578
4707 - Olivia Rodrigo - favorite crime (Lyric Video),0.5225084887627134,0.5225084887627134,-0.04338854830695262,0.9632331624202384,-0.5833047929695079,-0.5867810769063526,0.4453219528360942
471 - That's What I Like- Bruno Mars (Audio Oficial),-0.21158867861436503,-0.21158867861436503,-0.4339311707723837,-0.43350265796894594,0.20898798549834607,0.5705632859268942,0.0949219499851893
4718 - Go Your Own Way (2004 Remaster),0.22428260951791562,0.22428260951791562,-0.2933512980105731,-0.4533180773481123,0.36873153464137837,0.4571732313704254,0.28810590451623397
4719 - Flo Rida - Club Can't Handle Me ft. David Guetta [Official Music Video] - Step Up 3D,-0.6365596898458444,-0.6365596898458444,-0.034093241107133285,-0.9217009069995318,0.6408188354290804,0.6897168294603585,-0.5638131543062544
4720 - Candy Shop,-0.22843872172738758,-0.22843872172738758,0.7498055671683063,-0.44988055205537075,0.25687277827978927,-0.3913710986338349,0.10732719372145605
4722 - Imagine Dragons - Natural (Audio),-0.31403109168042614,-0.31403109168042614,-0.054710499269514073,-0.553375424623143,0.9621609453882353,0.606816476589287,-0.26647010431373863
